138.17,301.84,297.96,295.87,294.75,294.36
141.24,301.93,298.03,295.92,294.78,294.39
144.31,302.02,298.1,295.98,294.82,294.41
147.38,302.1,298.18,296.03,294.85,294.44
150.45,302.18,298.25,296.09,294.89,294.46
153.52,302.26,298.32,296.14,294.93,294.49
156.59,302.34,298.39,296.2,294.96,294.52
159.66,302.42,298.47,296.25,295,294.55
162.73,302.5,298.54,296.31,295.04,294.58
165.8,302.58,298.6,296.36,295.08,294.6
168.87,302.65,298.67,296.41,295.12,294.63
171.94,302.73,298.74,296.47,295.15,294.66
175.01,302.8,298.81,296.52,295.19,294.7
178.08,302.88,298.87,296.57,295.23,294.73
181.15,302.95,298.94,296.63,295.27,294.76
184.22,303.02,299.01,296.68,295.31,294.79
187.29,303.09,299.07,296.73,295.35,294.82
190.36,303.16,299.13,296.79,295.39,294.86
193.43,303.23,299.2,296.84,295.43,294.89
196.5,303.3,299.26,296.89,295.47,294.92
199.57,303.37,299.32,296.94,295.51,294.96
202.64,303.44,299.39,296.99,295.55,294.99
205.71,303.5,299.45,297.05,295.59,295.03
208.78,303.57,299.51,297.1,295.63,295.06
211.85,303.63,299.57,297.15,295.67,295.1
214.92,303.7,299.63,297.2,295.71,295.13
217.99,303.76,299.69,297.25,295.75,295.17
221.06,303.83,299.75,297.3,295.8,295.2
224.13,303.89,299.8,297.35,295.84,295.24
227.2,303.95,299.86,297.4,295.88,295.28
230.27,304.01,299.92,297.45,295.92,295.31
233.34,304.07,299.98,297.5,295.96,295.35
236.41,304.13,300.03,297.55,296,295.39
239.48,304.19,300.09,297.6,296.04,295.42
242.55,304.25,300.15,297.65,296.09,295.46
245.62,304.31,300.2,297.7,296.13,295.5
248.69,304.37,300.26,297.75,296.17,295.54
251.76,304.43,300.31,297.8,296.21,295.57
254.83,304.49,300.37,297.84,296.25,295.61
257.91,304.54,300.42,297.89,296.29,295.65
260.98,304.6,300.47,297.94,296.34,295.69
264.05,304.65,300.53,297.99,296.38,295.73
267.12,304.71,300.58,298.04,296.42,295.77
270.19,304.77,300.63,298.08,296.46,295.8
273.26,304.82,300.68,298.13,296.5,295.84
276.33,304.87,300.74,298.18,296.55,295.88
279.4,304.93,300.79,298.22,296.59,295.92
282.47,304.98,300.84,298.27,296.63,295.96
285.54,305.03,300.89,298.32,296.67,296
288.61,305.09,300.94,298.36,296.71,296.04
291.68,305.14,300.99,298.41,296.75,296.08
294.75,305.19,301.04,298.46,296.8,296.12
297.82,305.24,301.09,298.5,296.84,296.15
300.89,305.29,301.14,298.55,296.88,296.19
303.96,305.34,301.19,298.59,296.92,296.23
307.03,305.4,301.24,298.64,296.96,296.27
310.1,305.45,301.29,298.68,297,296.31
313.17,305.5,301.33,298.73,297.04,296.35
316.24,305.54,301.38,298.77,297.09,296.39
319.31,305.59,301.43,298.82,297.13,296.43
322.38,305.64,301.48,298.86,297.17,296.47
325.45,305.69,301.52,298.91,297.21,296.51
328.52,305.74,301.57,298.95,297.25,296.55
331.59,305.79,301.62,299,297.29,296.59
334.66,305.84,301.66,299.04,297.33,296.62
337.73,305.88,301.71,299.08,297.37,296.66
340.8,305.93,301.76,299.13,297.41,296.7
343.87,305.98,301.8,299.17,297.45,296.74
346.94,306.02,301.85,299.21,297.49,296.78
350.01,306.07,301.89,299.26,297.54,296.82
353.08,306.12,301.94,299.3,297.58,296.86
356.15,306.16,301.98,299.34,297.62,296.9
359.22,306.21,302.03,299.38,297.66,296.94
362.29,306.25,302.07,299.43,297.7,296.98
365.36,306.3,302.12,299.47,297.74,297.01
368.43,306.34,302.16,299.51,297.78,297.05
371.5,306.39,302.2,299.55,297.82,297.09
374.57,306.43,302.25,299.6,297.86,297.13
377.64,306.47,302.29,299.64,297.9,297.17
380.71,306.52,302.33,299.68,297.94,297.21
383.78,306.56,302.38,299.72,297.97,297.25
386.85,306.6,302.42,299.76,298.01,297.28
389.92,306.65,302.46,299.8,298.05,297.32
392.99,306.69,302.5,299.84,298.09,297.36
396.06,306.73,302.55,299.88,298.13,297.4
399.13,306.78,302.59,299.92,298.17,297.44
402.2,306.82,302.63,299.96,298.21,297.47
405.27,306.86,302.67,300,298.25,297.51
408.34,306.9,302.71,300.04,298.29,297.55
411.41,306.94,302.75,300.08,298.33,297.59
414.48,306.98,302.79,300.12,298.36,297.63
417.55,307.03,302.83,300.16,298.4,297.66
420.62,307.07,302.88,300.2,298.44,297.7
423.69,307.11,302.92,300.24,298.48,297.74
426.76,307.15,302.96,300.28,298.52,297.78
429.83,307.19,303,300.32,298.56,297.81
432.9,307.23,303.04,300.36,298.59,297.85
435.97,307.27,303.08,300.4,298.63,297.89
439.04,307.31,303.11,300.44,298.67,297.92
442.11,307.35,303.15,300.48,298.71,297.96
445.18,307.39,303.19,300.51,298.74,298
448.25,307.43,303.23,300.55,298.78,298.03
451.32,307.47,303.27,300.59,298.82,298.07
454.39,307.5,303.31,300.63,298.85,298.11
457.46,307.54,303.35,300.67,298.89,298.14
460.53,307.58,303.39,300.7,298.93,298.18
463.6,307.62,303.42,300.74,298.97,298.22
466.67,307.66,303.46,300.78,299,298.25
469.74,307.7,303.5,300.82,299.04,298.29
472.81,307.73,303.54,300.85,299.07,298.32
475.88,307.77,303.58,300.89,299.11,298.36
478.95,307.81,303.61,300.93,299.15,298.39
482.02,307.85,303.65,300.96,299.18,298.43
485.09,307.88,303.69,301,299.22,298.47
488.16,307.92,303.72,301.04,299.26,298.5
491.23,307.96,303.76,301.07,299.29,298.54
494.3,308,303.8,301.11,299.33,298.57
497.37,308.03,303.83,301.15,299.36,298.61
500.44,308.07,303.87,301.18,299.4,298.64
503.51,308.1,303.91,301.22,299.43,298.68
506.58,308.14,303.94,301.25,299.47,298.71
509.65,308.18,303.98,301.29,299.5,298.75
512.72,308.21,304.01,301.32,299.54,298.78
515.8,308.25,304.05,301.36,299.57,298.81
518.87,308.28,304.09,301.39,299.61,298.85
521.94,308.32,304.12,301.43,299.64,298.88
525.02,308.35,304.16,301.46,299.68,298.92
528.09,308.39,304.19,301.5,299.71,298.95
531.17,308.42,304.23,301.53,299.75,298.99
534.24,308.46,304.26,301.57,299.78,299.02
537.31,308.49,304.3,301.6,299.81,299.05
540.39,308.53,304.33,301.64,299.85,299.09
543.46,308.56,304.37,301.67,299.88,299.12
546.54,308.6,304.4,301.71,299.91,299.15
549.61,308.63,304.43,301.74,299.95,299.19
552.68,308.67,304.47,301.77,299.98,299.22
555.76,308.7,304.5,301.81,300.01,299.25
558.83,308.73,304.54,301.84,300.05,299.29
561.91,308.77,304.57,301.87,300.08,299.32
564.98,308.8,304.6,301.91,300.11,299.35
568.05,308.83,304.64,301.94,300.15,299.38
571.13,308.87,304.67,301.97,300.18,299.42
574.2,308.9,304.7,302.01,300.21,299.45
577.28,308.93,304.73,302.04,300.25,299.48
580.35,308.97,304.77,302.07,300.28,299.51
583.43,309,304.8,302.1,300.31,299.55
586.51,309.03,304.83,302.14,300.34,299.58
589.58,309.06,304.87,302.17,300.37,299.61
592.66,309.1,304.9,302.2,300.41,299.64
595.73,309.13,304.93,302.23,300.44,299.67
598.8,309.16,304.96,302.27,300.47,299.7
601.88,308.8,304.99,302.3,300.5,299.74
604.95,308.26,305.02,302.33,300.53,299.77
608.03,307.85,305.03,302.36,300.56,299.8
611.1,307.51,305.02,302.39,300.6,299.83
614.18,307.22,304.98,302.42,300.63,299.86
617.26,306.96,304.93,302.45,300.66,299.89
620.33,306.72,304.87,302.47,300.69,299.92
623.41,306.51,304.8,302.49,300.72,299.95
626.48,306.31,304.73,302.5,300.75,299.98
629.55,306.12,304.65,302.51,300.78,300.01
632.63,305.95,304.57,302.51,300.81,300.04
635.7,305.78,304.49,302.52,300.83,300.08
638.78,305.63,304.41,302.51,300.86,300.1
641.85,305.48,304.33,302.51,300.89,300.13
644.93,305.34,304.26,302.5,300.91,300.16
648.01,305.2,304.18,302.49,300.93,300.19
651.08,305.07,304.1,302.47,300.95,300.22
654.16,304.95,304.02,302.46,300.97,300.25
657.23,304.83,303.95,302.44,300.99,300.28
660.3,304.71,303.87,302.42,301,300.3
663.38,304.6,303.8,302.4,301.02,300.33
666.45,304.49,303.73,302.38,301.03,300.35
669.53,304.39,303.66,302.35,301.04,300.38
672.6,304.29,303.59,302.33,301.05,300.4
675.68,304.19,303.52,302.31,301.06,300.42
678.76,304.09,303.45,302.28,301.07,300.44
681.83,304,303.39,302.25,301.08,300.46
684.91,303.91,303.32,302.23,301.09,300.48
687.98,303.83,303.26,302.2,301.09,300.5
691.05,303.74,303.19,302.17,301.09,300.52
694.13,303.66,303.13,302.15,301.1,300.54
697.2,303.58,303.07,302.12,301.1,300.55
700.28,303.5,303.01,302.09,301.1,300.57
703.35,303.42,302.95,302.06,301.1,300.58
706.43,303.35,302.9,302.03,301.1,300.59
709.51,303.27,302.84,302.01,301.1,300.6
712.58,303.2,302.78,301.98,301.1,300.61
715.66,303.13,302.73,301.95,301.09,300.62
718.73,303.06,302.67,301.92,301.09,300.63
721.8,303,302.62,301.89,301.09,300.64
724.88,302.93,302.57,301.86,301.08,300.65
727.95,302.87,302.52,301.83,301.08,300.65
731.03,302.8,302.47,301.81,301.07,300.66
734.1,302.74,302.42,301.78,301.06,300.66
737.18,302.68,302.37,301.75,301.06,300.67
740.26,302.62,302.32,301.72,301.05,300.67
743.33,302.56,302.27,301.69,301.04,300.67
746.41,302.51,302.23,301.66,301.03,300.67
749.48,302.45,302.18,301.63,301.02,300.67
752.55,302.4,302.13,301.61,301.01,300.67
755.63,302.34,302.09,301.58,301,300.67
758.7,302.29,302.05,301.55,300.99,300.67
761.78,302.24,302,301.52,300.98,300.67
764.85,302.19,301.96,301.5,300.97,300.66
767.92,302.13,301.92,301.47,300.96,300.66
771,302.09,301.87,301.44,300.94,300.66
774.07,302.04,301.83,301.41,300.93,300.65
777.15,301.99,301.79,301.39,300.92,300.65
780.22,301.94,301.75,301.36,300.91,300.64
783.3,301.9,301.71,301.33,300.89,300.63
786.38,301.85,301.67,301.3,300.88,300.63
789.45,301.8,301.64,301.28,300.86,300.62
792.53,301.76,301.6,301.25,300.85,300.61
795.6,301.72,301.56,301.22,300.83,300.6
798.67,301.67,301.52,301.2,300.82,300.59
801.75,301.63,301.49,301.17,300.8,300.59
804.82,301.59,301.45,301.14,300.79,300.58
807.9,301.55,301.41,301.12,300.77,300.57
810.97,301.51,301.38,301.09,300.76,300.56
814.05,301.47,301.34,301.07,300.74,300.55
817.13,301.43,301.31,301.04,300.73,300.53
820.2,301.39,301.27,301.01,300.71,300.52
823.28,301.35,301.24,300.99,300.69,300.51
826.35,301.31,301.21,300.96,300.68,300.5
829.42,301.28,301.17,300.94,300.66,300.49
832.5,301.24,301.14,300.91,300.64,300.47
835.57,301.2,301.11,300.89,300.62,300.46
838.65,301.17,301.08,300.86,300.61,300.45
841.72,301.13,301.04,300.84,300.59,300.44
844.8,301.1,301.01,300.81,300.57,300.42
847.88,301.06,300.98,300.79,300.55,300.41
850.95,301.03,300.95,300.76,300.54,300.39
854.03,301,300.92,300.74,300.52,300.38
857.1,300.96,300.89,300.71,300.5,300.37
860.17,300.93,300.86,300.69,300.48,300.35
863.25,300.9,300.83,300.66,300.46,300.34
866.32,300.86,300.8,300.64,300.45,300.32
869.4,300.83,300.77,300.62,300.43,300.31
872.47,300.8,300.74,300.59,300.41,300.29
875.55,300.77,300.71,300.57,300.39,300.27
878.63,300.74,300.68,300.54,300.37,300.26
881.7,300.71,300.66,300.52,300.35,300.24
884.78,300.68,300.63,300.5,300.33,300.23
887.85,300.65,300.6,300.47,300.32,300.21
890.92,300.62,300.57,300.45,300.3,300.19
894,300.59,300.55,300.43,300.28,300.18
897.07,300.56,300.52,300.4,300.26,300.16
900.15,300.53,300.49,300.38,300.24,300.14
903.22,300.5,300.46,300.36,300.22,300.13
906.3,300.47,300.44,300.33,300.2,300.11
909.38,300.44,300.41,300.31,300.18,300.09
912.45,300.42,300.39,300.29,300.16,300.08
915.53,300.39,300.36,300.27,300.14,300.06
918.6,300.36,300.33,300.24,300.13,300.04
921.67,300.34,300.31,300.22,300.11,300.03
924.75,300.31,300.28,300.2,300.09,300.01
927.82,300.28,300.26,300.18,300.07,299.99
930.9,300.26,300.23,300.15,300.05,299.97
933.97,300.23,300.21,300.13,300.03,299.96
937.05,300.2,300.18,300.11,300.01,299.94
940.13,300.18,300.16,300.09,299.99,299.92
943.2,300.15,300.13,300.07,299.97,299.9
946.28,300.13,300.11,300.04,299.95,299.88
949.35,300.1,300.09,300.02,299.93,299.87
952.42,300.08,300.06,300,299.91,299.85
955.5,300.05,300.04,299.98,299.9,299.83
958.57,300.03,300.02,299.96,299.88,299.81
961.65,300,299.99,299.94,299.86,299.8
964.72,299.98,299.97,299.91,299.84,299.78
967.8,299.95,299.95,299.89,299.82,299.76
970.88,299.93,299.92,299.87,299.8,299.74
973.95,299.91,299.9,299.85,299.78,299.72
977.03,299.88,299.88,299.83,299.76,299.71
980.1,299.86,299.85,299.81,299.74,299.69
983.17,299.84,299.83,299.79,299.72,299.67
986.25,299.81,299.81,299.77,299.7,299.65
989.32,299.79,299.79,299.75,299.69,299.63
992.4,299.77,299.76,299.73,299.67,299.62
995.47,299.74,299.74,299.7,299.65,299.6
998.54,299.72,299.72,299.68,299.63,299.58
1001.6,299.7,299.7,299.66,299.61,299.56
1004.7,299.68,299.68,299.64,299.59,299.54
1007.8,299.66,299.66,299.62,299.57,299.53
1010.8,299.63,299.64,299.6,299.55,299.51
1013.9,299.61,299.61,299.58,299.53,299.49
1017,299.59,299.59,299.56,299.52,299.47
1020.1,299.57,299.57,299.54,299.5,299.45
1023.2,299.55,299.55,299.52,299.48,299.44
1026.2,299.53,299.53,299.5,299.46,299.42
1029.3,299.5,299.51,299.48,299.44,299.4
1032.4,299.48,299.49,299.46,299.42,299.38
1035.4,299.46,299.47,299.44,299.4,299.36
1038.5,299.44,299.45,299.43,299.39,299.35
1041.6,299.42,299.43,299.41,299.37,299.33
1044.6,299.4,299.41,299.39,299.35,299.31
1047.7,299.38,299.39,299.37,299.33,299.29
1050.8,299.36,299.37,299.35,299.31,299.28
1053.8,299.34,299.35,299.33,299.29,299.26
1056.9,299.32,299.33,299.31,299.28,299.24
1060,299.3,299.31,299.29,299.26,299.22
1063.1,299.28,299.29,299.27,299.24,299.21
1066.1,299.26,299.27,299.25,299.22,299.19
1069.2,299.24,299.25,299.23,299.2,299.17
1072.3,299.22,299.23,299.22,299.19,299.15
1075.3,299.2,299.21,299.2,299.17,299.14
1078.4,299.18,299.19,299.18,299.15,299.12
1081.5,299.16,299.17,299.16,299.13,299.1
1084.6,299.14,299.15,299.14,299.11,299.08
1087.6,299.12,299.13,299.12,299.1,299.07
1090.7,299.1,299.12,299.11,299.08,299.05
1093.8,299.09,299.1,299.09,299.06,299.03
1096.8,299.07,299.08,299.07,299.04,299.01
1099.9,299.05,299.06,299.05,299.03,299
1103,299.03,299.04,299.03,299.01,298.98
1106,299.01,299.02,299.01,298.99,298.96
1109.1,298.99,299,299,298.97,298.95
1112.2,298.97,298.99,298.98,298.96,298.93
1115.3,298.96,298.97,298.96,298.94,298.91
1118.3,298.94,298.95,298.94,298.92,298.9
1121.4,298.92,298.93,298.93,298.91,298.88
1124.5,298.9,298.91,298.91,298.89,298.86
1127.5,298.88,298.9,298.89,298.87,298.84
1130.6,298.87,298.88,298.87,298.85,298.83
1133.7,298.85,298.86,298.86,298.84,298.81
1136.7,298.83,298.84,298.84,298.82,298.79
1139.8,298.81,298.83,298.82,298.8,298.78
1142.9,298.79,298.81,298.8,298.79,298.76
1146,298.78,298.79,298.79,298.77,298.75
1149,298.76,298.77,298.77,298.75,298.73
1152.1,298.74,298.76,298.75,298.74,298.71
1155.2,298.73,298.74,298.74,298.72,298.7
1158.2,298.71,298.72,298.72,298.7,298.68
1161.3,298.69,298.7,298.7,298.69,298.66
1164.4,298.67,298.69,298.69,298.67,298.65
1167.4,298.66,298.67,298.67,298.65,298.63
1170.5,298.64,298.65,298.65,298.64,298.61
1173.6,298.62,298.64,298.64,298.62,298.6
1176.7,298.61,298.62,298.62,298.61,298.58
1179.7,298.59,298.6,298.6,298.59,298.57
1182.8,298.57,298.59,298.59,298.57,298.55
1185.9,298.56,298.57,298.57,298.56,298.53
1188.9,298.54,298.55,298.55,298.54,298.52
1192,298.52,298.54,298.54,298.52,298.5
1195.1,298.51,298.52,298.52,298.51,298.49
1198.1,298.49,298.51,298.51,298.49,298.47
1201.2,298.75,298.49,298.49,298.48,298.46
1204.3,299.5,298.47,298.47,298.46,298.44
1207.4,300.05,298.48,298.46,298.45,298.42
1210.4,300.5,298.51,298.44,298.43,298.41
1213.5,300.89,298.57,298.43,298.41,298.39
1216.6,301.23,298.65,298.42,298.4,298.38
1219.6,301.55,298.75,298.41,298.38,298.36
1222.7,301.84,298.85,298.41,298.37,298.35
1225.8,302.11,298.96,298.42,298.35,298.33
1228.8,302.36,299.08,298.43,298.34,298.32
1231.9,302.6,299.2,298.44,298.33,298.3
1235,302.82,299.31,298.46,298.32,298.29
1238.1,303.04,299.43,298.48,298.31,298.27
1241.1,303.24,299.55,298.51,298.3,298.26
1244.2,303.44,299.67,298.55,298.29,298.24
1247.3,303.62,299.79,298.58,298.28,298.23
1250.3,303.81,299.9,298.62,298.28,298.22
1253.4,303.98,300.02,298.66,298.28,298.2
1256.5,304.15,300.13,298.7,298.28,298.19
1259.5,304.31,300.24,298.74,298.28,298.18
1262.6,304.47,300.35,298.79,298.28,298.17
1265.7,304.62,300.46,298.84,298.29,298.16
1268.8,304.77,300.57,298.89,298.29,298.15
1271.8,304.92,300.68,298.94,298.3,298.15
1274.9,305.06,300.78,298.99,298.31,298.14
1278,305.2,300.89,299.04,298.32,298.13
1281,305.33,300.99,299.09,298.33,298.13
1284.1,305.46,301.09,299.14,298.34,298.13
1287.2,305.59,301.19,299.2,298.36,298.12
1290.2,305.71,301.28,299.25,298.37,298.12
1293.3,305.84,301.38,299.3,298.39,298.12
1296.4,305.96,301.48,299.36,298.41,298.12
1299.5,306.07,301.57,299.41,298.43,298.13
1302.5,306.19,301.66,299.47,298.45,298.13
1305.6,306.3,301.75,299.52,298.47,298.13
1308.7,306.41,301.84,299.58,298.49,298.14
1311.7,306.52,301.93,299.63,298.51,298.15
1314.8,306.62,302.02,299.69,298.53,298.15
1317.9,306.73,302.1,299.74,298.56,298.16
1320.9,306.83,302.19,299.8,298.58,298.17
1324,306.93,302.27,299.85,298.61,298.18
1327.1,307.03,302.35,299.91,298.63,298.2
1330.2,307.12,302.43,299.96,298.66,298.21
1333.2,307.22,302.52,300.01,298.69,298.22
1336.3,307.31,302.59,300.07,298.72,298.24
1339.4,307.4,302.67,300.12,298.75,298.25
1342.4,307.49,302.75,300.18,298.77,298.27
1345.5,307.58,302.83,300.23,298.8,298.29
1348.6,307.67,302.9,300.28,298.83,298.31
1351.6,307.76,302.98,300.34,298.87,298.32
1354.7,307.84,303.05,300.39,298.9,298.34
1357.8,307.93,303.12,300.44,298.93,298.37
1360.9,308.01,303.2,300.5,298.96,298.39
1363.9,308.09,303.27,300.55,298.99,298.41
1367,308.17,303.34,300.6,299.03,298.43
1370.1,308.25,303.41,300.65,299.06,298.46
1373.1,308.33,303.48,300.71,299.09,298.48
1376.2,308.4,303.55,300.76,299.13,298.5
1379.3,308.48,303.61,300.81,299.16,298.53
1382.3,308.56,303.68,300.86,299.2,298.55
1385.4,308.63,303.75,300.91,299.23,298.58
1388.5,308.7,303.81,300.96,299.27,298.61
1391.6,308.77,303.88,301.02,299.3,298.64
1394.6,308.85,303.94,301.07,299.34,298.66
1397.7,308.92,304,301.12,299.38,298.69
1400.8,308.99,304.07,301.17,299.41,298.72
1403.8,309.05,304.13,301.22,299.45,298.75
1406.9,309.12,304.19,301.27,299.49,298.78
1410,309.19,304.25,301.32,299.52,298.81
1413,309.26,304.31,301.37,299.56,298.84
1416.1,309.32,304.37,301.42,299.6,298.87
1419.2,309.39,304.43,301.46,299.64,298.9
1422.3,309.45,304.49,301.51,299.67,298.93
1425.3,309.52,304.55,301.56,299.71,298.97
1428.4,309.58,304.61,301.61,299.75,299
1431.5,309.64,304.67,301.66,299.79,299.03
1434.5,309.7,304.72,301.71,299.83,299.06
1437.6,309.76,304.78,301.76,299.86,299.1
1440.7,309.82,304.84,301.8,299.9,299.13
1443.7,309.88,304.89,301.85,299.94,299.16
1446.8,309.94,304.95,301.9,299.98,299.2
1449.9,310,305,301.95,300.02,299.23
1453,310.06,305.06,301.99,300.06,299.27
1456,310.12,305.11,302.04,300.1,299.3
1459.1,310.17,305.16,302.09,300.13,299.33
1462.2,310.23,305.22,302.13,300.17,299.37
1465.2,310.29,305.27,302.18,300.21,299.4
1468.3,310.34,305.32,302.22,300.25,299.44
1471.4,310.4,305.37,302.27,300.29,299.48
1474.4,310.45,305.42,302.32,300.33,299.51
1477.5,310.51,305.48,302.36,300.37,299.55
1480.6,310.56,305.53,302.41,300.41,299.58
1483.7,310.61,305.58,302.45,300.45,299.62
1486.7,310.67,305.63,302.5,300.49,299.65
1489.8,310.72,305.68,302.54,300.53,299.69
1492.9,310.77,305.73,302.59,300.56,299.73
1495.9,310.82,305.78,302.63,300.6,299.76
1499,310.87,305.82,302.68,300.64,299.8
1502.1,310.92,305.87,302.72,300.68,299.83
1505.1,310.97,305.92,302.76,300.72,299.87
1508.2,311.02,305.97,302.81,300.76,299.91
1511.3,311.07,306.02,302.85,300.8,299.94
1514.4,311.12,306.06,302.89,300.84,299.98
1517.4,311.17,306.11,302.94,300.88,300.02
1520.5,311.22,306.16,302.98,300.92,300.05
1523.6,311.27,306.2,303.02,300.96,300.09
1526.6,311.32,306.25,303.07,300.99,300.13
1529.7,311.36,306.3,303.11,301.03,300.16
1532.8,311.41,306.34,303.15,301.07,300.2
1535.8,311.46,306.39,303.19,301.11,300.24
1538.9,311.5,306.43,303.24,301.15,300.27
1542,311.55,306.48,303.28,301.19,300.31
1545.1,311.6,306.52,303.32,301.23,300.35
1548.1,311.64,306.57,303.36,301.26,300.38
1551.2,311.69,306.61,303.4,301.3,300.42
1554.3,311.73,306.65,303.44,301.34,300.46
1557.3,311.78,306.7,303.49,301.38,300.49
1560.4,311.82,306.74,303.53,301.42,300.53
1563.5,311.87,306.78,303.57,301.46,300.57
1566.5,311.91,306.83,303.61,301.49,300.6
1569.6,311.95,306.87,303.65,301.53,300.64
1572.7,312,306.91,303.69,301.57,300.68
1575.8,312.04,306.96,303.73,301.61,300.71
1578.8,312.08,307,303.77,301.65,300.75
1581.9,312.13,307.04,303.81,301.68,300.79
1585,312.17,307.08,303.85,301.72,300.82
1588,312.21,307.12,303.89,301.76,300.86
1591.1,312.25,307.16,303.93,301.8,300.89
1594.2,312.3,307.2,303.97,301.83,300.93
1597.2,312.34,307.25,304.01,301.87,300.97
1600.3,312.38,307.29,304.05,301.91,301
1603.4,312.42,307.33,304.08,301.95,301.04
1606.5,312.46,307.37,304.12,301.98,301.08
1609.5,312.5,307.41,304.16,302.02,301.11
1612.6,312.54,307.45,304.2,302.06,301.15
1615.7,312.58,307.49,304.24,302.09,301.18
1618.7,312.62,307.53,304.28,302.13,301.22
1621.8,312.66,307.56,304.32,302.17,301.25
1624.9,312.7,307.6,304.35,302.2,301.29
1627.9,312.74,307.64,304.39,302.24,301.33
1631,312.78,307.68,304.43,302.28,301.36
1634.1,312.82,307.72,304.47,302.31,301.4
1637.2,312.86,307.76,304.5,302.35,301.43
1640.2,312.9,307.8,304.54,302.38,301.47
1643.3,312.93,307.83,304.58,302.42,301.5
1646.4,312.97,307.87,304.61,302.46,301.54
1649.4,313.01,307.91,304.65,302.49,301.57
1652.5,313.05,307.95,304.69,302.53,301.61
1655.6,313.09,307.99,304.72,302.56,301.64
1658.6,313.12,308.02,304.76,302.6,301.68
1661.7,313.16,308.06,304.8,302.63,301.71
1664.8,313.2,308.1,304.83,302.67,301.74
1667.9,313.23,308.13,304.87,302.7,301.78
1670.9,313.27,308.17,304.9,302.74,301.81
1674,313.31,308.21,304.94,302.77,301.85
1677.1,313.34,308.24,304.98,302.81,301.88
1680.1,313.38,308.28,305.01,302.84,301.92
1683.2,313.42,308.31,305.05,302.88,301.95
1686.3,313.45,308.35,305.08,302.91,301.98
1689.3,313.49,308.39,305.12,302.95,302.02
1692.4,313.52,308.42,305.15,302.98,302.05
1695.5,313.56,308.46,305.19,303.01,302.08
1698.6,313.6,308.49,305.22,303.05,302.12
1701.6,313.63,308.53,305.26,303.08,302.15
1704.7,313.67,308.56,305.29,303.11,302.18
1707.8,313.7,308.6,305.32,303.15,302.22
1710.8,313.73,308.63,305.36,303.18,302.25
1713.9,313.77,308.66,305.39,303.22,302.28
1717,313.8,308.7,305.43,303.25,302.32
1720,313.84,308.73,305.46,303.28,302.35
1723.1,313.87,308.77,305.49,303.32,302.38
1726.2,313.91,308.8,305.53,303.35,302.42
1729.3,313.94,308.84,305.56,303.38,302.45
1732.3,313.97,308.87,305.59,303.41,302.48
1735.4,314.01,308.9,305.63,303.45,302.51
1738.5,314.04,308.94,305.66,303.48,302.54
1741.5,314.07,308.97,305.69,303.51,302.58
1744.6,314.11,309,305.73,303.54,302.61
1747.7,314.14,309.03,305.76,303.58,302.64
1750.7,314.17,309.07,305.79,303.61,302.67
1753.8,314.21,309.1,305.82,303.64,302.7
1756.9,314.24,309.13,305.86,303.67,302.74
1760,314.27,309.16,305.89,303.7,302.77
1763,314.3,309.2,305.92,303.74,302.8
1766.1,314.33,309.23,305.95,303.77,302.83
1769.2,314.37,309.26,305.98,303.8,302.86
1772.2,314.4,309.29,306.02,303.83,302.89
1775.3,314.43,309.33,306.05,303.86,302.92
1778.4,314.46,309.36,306.08,303.89,302.95
1781.4,314.49,309.39,306.11,303.92,302.98
